AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO
2011;9900;7;POLITECNICO ALEMAN ALBERT EINSTEIN;13;13102;Cerrillos;3;0;510;119;158;65;74;0;0;0;0;416;126;124;4;0;0;0;0;0;254;17;9;4;2;0;0;0;0;32;17;11;0;0;0;0;0;0;28;38;23;5;4;0;0;0;0;70;19;13;0;1;0;0;0;0;33
2011;9900;7;POLITECNICO ALEMAN ALBERT EINSTEIN;13;13102;Cerrillos;3;0;610;0;0;9;16;0;0;0;0;25;0;0;25;15;0;0;0;0;40;0;0;4;0;0;0;0;0;4;0;0;3;1;0;0;0;0;4;0;0;0;2;0;0;0;0;2;0;0;2;1;0;0;0;0;3
2011;9901;5;ESCUELA PARTICULAR FRANZ LISZT;13;13119;Maip;3;0;110;21;22;18;12;14;22;0;0;109;24;16;13;18;21;10;0;0;102;2;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;3
2011;9903;1;COLEGIO LOS CONQUISTADORES;13;13102;Cerrillos;3;0;110;48;45;42;51;42;51;37;30;346;43;56;27;27;25;33;37;39;287;1;3;3;0;4;2;5;1;19;2;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2011;9903;1;COLEGIO LOS CONQUISTADORES;13;13102;Cerrillos;3;0;310;60;37;44;44;0;0;0;0;185;60;32;41;39;0;0;0;0;172;6;5;1;0;0;0;0;0;12;4;0;6;0;0;0;0;0;10;2;0;2;0;0;0;0;0;4;3;0;2;0;0;0;0;0;5
2011;9905;8;LICEO SAN PEDRO POVEDA;13;13119;Maip;3;0;110;0;0;0;0;0;0;19;23;42;0;0;0;0;0;0;22;61;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9905;8;LICEO SAN PEDRO POVEDA;13;13119;Maip;3;0;310;28;42;41;25;0;0;0;0;136;56;82;46;59;0;0;0;0;243;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9906;6;ESCUELA PARTICULAR INSTITUTO AMERICA;13;13119;Maip;3;0;110;15;12;24;15;27;26;27;24;170;9;11;7;17;7;20;19;13;103;1;1;1;0;0;0;0;2;5;0;0;2;1;0;0;0;2;5;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
2011;9906;6;ESCUELA PARTICULAR INSTITUTO AMERICA;13;13119;Maip;3;0;310;40;33;25;46;0;0;0;0;144;52;41;27;31;0;0;0;0;151;9;8;5;0;0;0;0;0;22;5;3;0;2;0;0;0;0;10;6;1;5;0;0;0;0;0;12;5;6;4;0;0;0;0;0;15
2011;9907;4;COLEGIO POLIVALENTE CAMILO HENRIQUEZ;13;13119;Maip;3;0;110;43;16;18;16;19;24;19;15;170;28;19;16;17;17;11;24;28;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9907;4;COLEGIO POLIVALENTE CAMILO HENRIQUEZ;13;13119;Maip;3;0;310;41;29;23;24;0;0;0;0;117;75;50;58;61;0;0;0;0;244;8;0;1;0;0;0;0;0;9;6;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
2011;9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;13119;Maip;3;0;110;88;93;102;138;147;171;181;173;1093;82;89;94;102;182;170;146;154;1019;6;2;9;7;4;28;34;22;112;5;4;4;7;6;27;26;39;118;1;1;0;1;0;1;0;3;7;0;0;1;0;0;0;1;3;5
2011;9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;13119;Maip;3;0;310;184;151;111;117;0;0;0;0;563;205;166;125;158;0;0;0;0;654;36;36;18;0;0;0;0;0;90;55;34;12;2;0;0;0;0;103;3;7;1;0;0;0;0;0;11;6;4;5;3;0;0;0;0;18
2011;9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;13119;Maip;3;0;410;0;0;19;10;0;0;0;0;29;0;0;21;31;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2011;9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;13119;Maip;3;0;510;0;0;36;34;0;0;0;0;70;0;0;1;0;0;0;0;0;1;0;0;7;3;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9909;0;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;13119;Maip;3;0;610;0;0;14;0;0;0;0;0;14;0;0;28;0;0;0;0;0;28;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9910;4;COLEGIO PARTICULAR SAN FELIX;13;13119;Maip;3;0;110;11;10;16;15;16;16;20;15;119;4;12;15;19;20;17;13;21;121;2;4;0;0;0;3;1;0;10;0;0;0;0;2;2;0;0;4;1;0;1;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0
2011;9910;4;COLEGIO PARTICULAR SAN FELIX;13;13119;Maip;3;0;310;19;16;19;24;0;0;0;0;78;13;8;15;14;0;0;0;0;50;1;0;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2011;9911;2;COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I;13;13119;Maip;3;0;110;25;37;35;34;22;28;0;0;181;61;47;57;55;66;64;59;68;477;3;1;0;1;2;1;0;0;8;0;0;0;0;3;2;4;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2011;9911;2;COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I;13;13119;Maip;3;0;310;0;0;0;0;0;0;0;0;0;78;57;82;63;0;0;0;0;280;0;0;0;0;0;0;0;0;0;12;7;8;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;6
2011;9912;0;COLEGIO PART. ASCENSION NICOL;13;13106;Estaci󮠃entral;3;0;110;0;0;0;0;0;0;0;0;0;72;70;77;81;81;77;59;68;585;0;0;0;0;0;0;0;0;0;2;3;2;2;1;4;12;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2011;9912;0;COLEGIO PART. ASCENSION NICOL;13;13106;Estaci󮠃entral;3;0;310;0;0;0;0;0;0;0;0;0;30;40;29;29;0;0;0;0;128;0;0;0;0;0;0;0;0;0;11;1;2;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
2011;9913;9;COLEGIO ESC.  JOSE MANSO DE VELASCO;13;13119;Maip;3;0;110;15;11;13;17;18;9;14;10;107;11;10;12;9;15;14;9;11;91;3;4;2;0;1;3;6;2;21;0;0;1;0;3;3;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9913;9;COLEGIO ESC.  JOSE MANSO DE VELASCO;13;13119;Maip;3;0;165;0;0;11;0;0;0;0;0;11;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;3
2011;9913;9;COLEGIO ESC.  JOSE MANSO DE VELASCO;13;13119;Maip;3;0;363;24;0;38;0;0;0;0;0;62;16;0;33;0;0;0;0;0;49;18;0;4;0;0;0;0;0;22;2;0;1;0;0;0;0;0;3;18;0;10;0;0;0;0;0;28;10;0;14;0;0;0;0;0;24
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;110;53;53;44;41;49;33;37;35;345;54;53;39;46;46;43;42;37;360;9;4;4;6;10;2;2;4;41;6;1;7;3;4;1;8;4;34;3;0;0;1;0;0;1;2;7;3;1;1;0;0;0;2;3;10
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;167;0;0;6;0;0;0;0;0;6;0;0;6;0;0;0;0;0;6;0;0;2;0;0;0;0;0;2;0;0;5;0;0;0;0;0;5;0;0;8;0;0;0;0;0;8;0;0;7;0;0;0;0;0;7
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;310;72;68;0;0;0;0;0;0;140;75;126;0;0;0;0;0;0;201;15;3;0;0;0;0;0;0;18;27;4;0;0;0;0;0;0;31;11;3;0;0;0;0;0;0;14;27;2;0;0;0;0;0;0;29
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;363;26;0;33;0;0;0;0;0;59;34;0;51;0;0;0;0;0;85;6;0;4;0;0;0;0;0;10;3;0;5;0;0;0;0;0;8;33;0;22;0;0;0;0;0;55;31;0;19;0;0;0;0;0;50
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;410;0;0;11;17;0;0;0;0;28;0;0;23;19;0;0;0;0;42;0;0;3;1;0;0;0;0;4;0;0;1;2;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;510;0;0;22;24;0;0;0;0;46;0;0;0;2;0;0;0;0;2;0;0;2;4;0;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;4;0;0;1;1;0;0;0;0;2
2011;9917;1;COLEGIO POLIVALENTE PATRICIO MEKIS;13;13119;Maip;3;0;610;0;0;20;12;0;0;0;0;32;0;0;74;98;0;0;0;0;172;0;0;2;0;0;0;0;0;2;0;0;14;0;0;0;0;0;14;0;0;1;0;0;0;0;0;1;0;0;6;1;0;0;0;0;7
2011;9919;8;COLEGIO PARTICULAR MATER DEI;13;13102;Cerrillos;3;0;110;0;0;0;0;0;0;0;1;1;63;61;69;57;54;66;50;64;484;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;3;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9919;8;COLEGIO PARTICULAR MATER DEI;13;13102;Cerrillos;3;0;310;0;0;0;0;0;0;0;0;0;38;43;41;31;0;0;0;0;153;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9920;1;ESC. BASICA DIVINO JESUS;13;13119;Maip;3;0;110;13;20;15;12;14;7;0;0;81;18;17;5;7;4;8;0;0;59;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9922;8;ESCUELA PARTICULAR HOLANDA;13;13106;Estaci󮠃entral;3;0;110;42;52;63;66;61;46;32;32;394;40;58;46;56;59;43;32;34;368;1;1;3;0;2;1;0;0;8;2;0;0;2;1;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
2011;9923;6;ESCUELA INDUSTRIAL PARTICULAR CERRILLOS;13;13102;Cerrillos;3;0;510;108;142;150;126;0;0;0;0;526;11;10;4;4;0;0;0;0;29;13;18;8;3;0;0;0;0;42;0;2;2;1;0;0;0;0;5;9;4;2;7;0;0;0;0;22;1;0;0;1;0;0;0;0;2
2011;9924;4;COLEGIO ALBERTO PEREZ;13;13119;Maip;3;0;110;61;63;62;73;61;62;48;51;481;61;60;53;50;59;54;50;45;432;0;0;0;0;1;2;3;2;8;0;0;0;0;1;3;0;2;6;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
2011;9924;4;COLEGIO ALBERTO PEREZ;13;13119;Maip;3;0;310;28;25;21;40;0;0;0;0;114;48;35;47;33;0;0;0;0;163;1;1;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;9925;2;COLEGIO, LICEO COMERCIAL SAN JOSE;13;13119;Maip;3;0;110;14;14;23;21;24;25;20;18;159;13;15;20;18;21;15;29;29;160;1;0;0;0;0;2;3;2;8;0;0;0;1;0;0;0;0;1;0;2;3;1;1;1;1;1;10;0;2;2;0;0;1;2;1;8
2011;9925;2;COLEGIO, LICEO COMERCIAL SAN JOSE;13;13119;Maip;3;0;310;63;77;34;40;0;0;0;0;214;94;94;33;37;0;0;0;0;258;12;10;4;1;0;0;0;0;27;5;4;1;0;0;0;0;0;10;23;14;22;2;0;0;0;0;61;25;15;26;6;0;0;0;0;72
2011;9925;2;COLEGIO, LICEO COMERCIAL SAN JOSE;13;13119;Maip;3;0;410;0;0;13;19;0;0;0;0;32;0;0;30;32;0;0;0;0;62;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;0;0;3;0;0;2;3;0;0;0;0;5;0;0;15;3;0;0;0;0;18
2011;9926;0;COLEGIO SOFIA INFANTE HURTADO;13;13119;Maip;3;0;110;16;21;16;15;21;18;12;5;124;20;32;44;42;41;36;33;35;283;0;1;0;2;0;2;5;2;12;0;0;0;1;1;1;4;4;11;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;4
2011;9926;0;COLEGIO SOFIA INFANTE HURTADO;13;13119;Maip;3;0;310;0;0;0;0;0;0;0;0;0;27;25;32;29;0;0;0;0;113;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9928;7;ESCUELA PARTICULAR AMANECER;13;13106;Estaci󮠃entral;3;0;110;14;15;15;15;0;0;0;0;59;10;7;9;6;0;0;0;0;32;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9930;9;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;13;13106;Estaci󮠃entral;3;0;110;23;18;18;30;22;26;37;30;204;12;18;14;8;12;8;26;26;124;2;0;1;1;3;2;1;1;11;1;0;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2011;9930;9;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;13;13106;Estaci󮠃entral;3;0;165;0;0;10;0;0;0;0;0;10;0;0;7;0;0;0;0;0;7;0;0;1;0;0;0;0;0;1;0;0;5;0;0;0;0;0;5;0;0;13;0;0;0;0;0;13;0;0;11;0;0;0;0;0;11
2011;9930;9;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;13;13106;Estaci󮠃entral;3;0;310;21;15;24;0;0;0;0;0;60;15;15;14;0;0;0;0;0;44;1;3;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;9930;9;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;13;13106;Estaci󮠃entral;3;0;363;12;0;22;0;0;0;0;0;34;12;0;31;0;0;0;0;0;43;6;0;1;0;0;0;0;0;7;1;0;3;0;0;0;0;0;4;22;0;28;0;0;0;0;0;50;17;0;29;0;0;0;0;0;46
2011;9932;5;ESCUELA PARTICULAR CHILDRENS SCHOOL;13;13106;Estaci󮠃entral;3;0;110;12;12;6;11;9;11;7;1;69;2;4;5;5;5;5;5;5;36;2;0;0;2;1;1;0;0;6;0;1;0;0;0;0;0;2;3;1;1;2;1;1;3;3;0;12;0;0;0;0;1;0;0;0;1
2011;9937;6;LICEO MATER PURISSIMA;13;13119;Maip;3;0;110;0;0;0;0;0;0;0;0;0;84;89;89;88;81;89;79;70;669;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;14;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9937;6;LICEO MATER PURISSIMA;13;13119;Maip;3;0;310;0;0;0;0;0;0;0;0;0;81;76;74;65;0;0;0;0;296;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
2011;9939;2;ESCUELA BASICA NO 3 CAMPOS DE MAIPU;13;13102;Cerrillos;3;0;110;57;44;53;60;61;65;46;55;441;50;47;59;55;66;64;44;62;447;5;5;2;1;3;11;6;2;35;3;4;0;0;7;7;6;0;27;0;1;0;0;0;3;2;0;6;1;0;1;0;0;2;1;0;5
2011;9940;6;ESCUELA LICEO MADRE VICENCIA;13;13106;Estaci󮠃entral;3;0;110;46;57;60;50;62;50;46;39;410;55;60;62;49;63;70;47;53;459;1;0;1;1;3;3;3;5;17;0;0;0;0;0;2;2;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
2011;9940;6;ESCUELA LICEO MADRE VICENCIA;13;13106;Estaci󮠃entral;3;0;310;57;50;41;63;0;0;0;0;211;56;58;75;60;0;0;0;0;249;3;4;1;0;0;0;0;0;8;2;3;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;2
2011;9941;4;COLEGIO PARTICULAR DE ASIS;13;13119;Maip;3;0;110;24;30;29;42;37;26;9;10;207;21;31;35;27;22;35;6;11;188;0;1;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2011;9942;2;ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES;13;13106;Estaci󮠃entral;3;0;110;7;12;19;17;7;12;12;6;92;13;14;12;8;11;19;16;10;103;0;1;5;0;5;1;3;2;17;1;2;1;0;1;1;0;1;7;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0;0;3
2011;9942;2;ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES;13;13106;Estaci󮠃entral;3;0;410;16;13;14;8;0;0;0;0;51;14;19;15;23;0;0;0;0;71;7;7;1;0;0;0;0;0;15;5;1;2;4;0;0;0;0;12;3;1;3;1;0;0;0;0;8;7;4;2;0;0;0;0;0;13
2011;9945;7;COLEGIO HEROES DE MAIPU;13;13119;Maip;3;0;110;5;6;10;15;24;20;18;15;113;7;8;14;8;15;10;12;11;85;0;0;0;0;2;1;2;3;8;2;0;0;0;0;2;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9945;7;COLEGIO HEROES DE MAIPU;13;13119;Maip;3;0;310;23;13;0;12;0;0;0;0;48;23;15;0;14;0;0;0;0;52;4;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9945;7;COLEGIO HEROES DE MAIPU;13;13119;Maip;3;0;410;0;0;18;0;0;0;0;0;18;0;0;14;0;0;0;0;0;14;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9946;5;ESCUELA PARTICULAR LA MONTANA;13;13119;Maip;3;0;110;20;14;17;14;14;12;9;13;113;14;14;15;19;19;16;10;4;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2011;9947;3;COLEGIO INDUSTRIAL PART. DON ORIONE;13;13102;Cerrillos;3;0;110;90;91;89;89;88;91;121;128;787;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;10;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9947;3;COLEGIO INDUSTRIAL PART. DON ORIONE;13;13102;Cerrillos;3;0;310;44;45;44;41;0;0;0;0;174;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9947;3;COLEGIO INDUSTRIAL PART. DON ORIONE;13;13102;Cerrillos;3;0;510;156;168;151;156;0;0;0;0;631;0;0;0;0;0;0;0;0;0;23;10;2;9;0;0;0;0;44;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;9948;1;ESCUELA PARTICULAR SAINT RODRIC COLLEGE;13;13102;Cerrillos;3;0;110;11;16;12;15;9;17;13;12;105;18;10;15;21;9;9;9;19;110;0;1;0;0;2;1;3;1;8;0;0;1;0;2;1;1;0;5;1;0;0;1;1;0;1;0;4;0;0;1;1;0;0;0;1;3
2011;9950;3;COLEGIO EL REDENTOR;13;13119;Maip;3;0;110;29;28;42;35;42;37;27;38;278;39;34;27;48;34;31;39;30;282;2;2;0;2;3;2;4;3;18;2;1;1;0;2;1;7;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9950;3;COLEGIO EL REDENTOR;13;13119;Maip;3;0;310;15;17;20;11;0;0;0;0;63;25;27;18;23;0;0;0;0;93;2;1;0;0;0;0;0;0;3;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
2011;9953;8;CENTRO EDUCACIONAL SAN ANDRES;13;13119;Maip;3;0;110;36;23;30;22;21;17;24;14;187;25;26;13;15;10;21;7;11;128;2;0;1;1;0;2;0;0;6;0;1;0;1;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9955;4;COLEGIO ROSITA SANCHEZ;13;13119;Maip;3;0;110;6;19;16;17;20;14;18;21;131;11;3;11;20;17;12;19;16;109;0;0;1;0;2;1;3;0;7;0;0;0;0;0;0;2;1;3;2;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;2;3
2011;9955;4;COLEGIO ROSITA SANCHEZ;13;13119;Maip;3;0;310;14;11;0;0;0;0;0;0;25;14;19;0;0;0;0;0;0;33;4;2;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;3
2011;9955;4;COLEGIO ROSITA SANCHEZ;13;13119;Maip;3;0;410;0;0;9;6;0;0;0;0;15;0;0;8;7;0;0;0;0;15;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;9955;4;COLEGIO ROSITA SANCHEZ;13;13119;Maip;3;0;510;0;0;6;4;0;0;0;0;10;0;0;5;11;0;0;0;0;16;0;0;1;1;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2011;9957;0;LICEO INDUSTRIAL ALBERTO WIDMER;13;13119;Maip;3;0;510;232;226;221;193;0;0;0;0;872;7;12;13;14;0;0;0;0;46;13;4;9;1;0;0;0;0;27;1;0;1;0;0;0;0;0;2;17;7;3;0;0;0;0;0;27;0;1;1;0;0;0;0;0;2
2011;9959;7;COMPLEJO EDUCACIONAL MAIPU;13;13119;Maip;3;0;110;126;147;137;152;134;133;110;132;1071;147;131;129;147;123;123;116;142;1058;6;5;12;6;25;33;17;29;133;1;1;4;5;7;14;16;12;60;1;0;0;0;0;2;0;1;4;1;0;1;1;0;2;0;1;6
2011;9959;7;COMPLEJO EDUCACIONAL MAIPU;13;13119;Maip;3;0;310;95;105;121;119;0;0;0;0;440;105;122;120;141;0;0;0;0;488;26;29;26;8;0;0;0;0;89;40;19;18;9;0;0;0;0;86;2;2;3;0;0;0;0;0;7;0;1;3;1;0;0;0;0;5
2011;9960;0;ESCUELA PARTICULAR VILLA ESPANA;13;13106;Estaci󮠃entral;3;0;110;19;15;13;16;14;22;14;13;126;14;10;12;10;11;13;11;7;88;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9960;0;ESCUELA PARTICULAR VILLA ESPANA;13;13106;Estaci󮠃entral;3;0;310;10;16;20;18;0;0;0;0;64;17;13;15;10;0;0;0;0;55;4;0;2;0;0;0;0;0;6;4;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2011;9967;8;ESCUELA PARTICULAR RUBEN DARIO;13;13119;Maip;3;0;110;22;20;18;15;18;20;19;16;148;15;17;16;17;19;18;31;20;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9967;8;ESCUELA PARTICULAR RUBEN DARIO;13;13119;Maip;3;0;310;26;19;19;14;0;0;0;0;78;40;46;30;43;0;0;0;0;159;0;0;2;2;0;0;0;0;4;1;1;2;0;0;0;0;0;4;0;1;3;0;0;0;0;0;4;2;0;0;3;0;0;0;0;5
2011;9970;8;COLEGIO SAN LEONARDO;13;13119;Maip;4;0;110;27;27;22;34;15;21;13;30;189;23;21;24;20;16;12;19;22;157;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;9970;8;COLEGIO SAN LEONARDO;13;13119;Maip;4;0;310;16;11;16;14;0;0;0;0;57;17;20;16;13;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;9972;4;ESC. BASICA PARTIC.SAINT MAURICES;13;13102;Cerrillos;3;0;110;33;31;34;35;23;32;27;21;236;43;41;37;39;23;20;25;24;252;1;1;4;0;4;11;6;5;32;1;0;0;0;7;5;10;6;29;1;0;0;0;2;0;0;2;5;0;0;0;0;0;0;0;1;1
2011;9972;4;ESC. BASICA PARTIC.SAINT MAURICES;13;13102;Cerrillos;3;0;310;3;0;0;0;0;0;0;0;3;16;0;0;0;0;0;0;0;16;3;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2011;9973;2;COLEGIO SANTA URSULA;13;13119;Maip;3;0;110;0;0;0;0;0;0;0;0;0;37;36;31;31;30;27;24;16;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
